Tools,Port 1: hurwa TestFinger  s/n:3BA21801,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 2: Hurwa SharpProbe  s/n:3B99C404,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196116,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.651,-13.647,-1627.313,3D Error,-20.004,30.987,-1621.155,OK,-21.763,-81.975,-1629.304,OK,-46.408,-12.457,-1624.792,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196116,1,OK,0.5924764,0.2430892,0.3232821,0.6966836,-32.849,-51.204,-1552.597,0.1253913,4,OK,-19.522,-48.237,-1540.391,OK,-51.859,-52.433,-1504.873,OK,-80.778,-81.612,-1466.651,OK,-92.412,-30.849,-1466.426
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196119,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.641,-13.647,-1627.315,3D Error,-20.010,30.973,-1621.162,OK,-21.782,-81.968,-1629.385,OK,-46.410,-12.464,-1624.778,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196119,1,OK,0.5926956,0.2424682,0.3233746,0.6966707,-32.891,-51.172,-1552.644,0.1318091,4,OK,-19.581,-48.181,-1540.400,OK,-51.954,-52.357,-1504.976,OK,-80.900,-81.507,-1466.690,OK,-92.511,-30.745,-1466.557
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196122,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.640,-13.643,-1627.349,3D Error,-20.004,30.989,-1621.208,OK,-21.799,-81.956,-1629.464,OK,-46.409,-12.454,-1624.757,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196122,1,OK,0.5928396,0.2422579,0.3230934,0.6967517,-32.960,-51.158,-1552.708,0.1250215,4,OK,-19.666,-48.172,-1540.449,OK,-52.059,-52.351,-1505.047,OK,-81.032,-81.496,-1466.803,OK,-92.645,-30.733,-1466.664
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196125,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.639,-13.659,-1627.325,3D Error,-20.020,30.980,-1621.166,OK,-21.816,-81.961,-1629.473,OK,-46.416,-12.464,-1624.758,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196125,1,OK,0.5929673,0.2423420,0.3228543,0.6967246,-32.997,-51.152,-1552.727,0.1242040,4,OK,-19.699,-48.181,-1540.479,OK,-52.105,-52.349,-1505.050,OK,-81.099,-81.498,-1466.851,OK,-92.700,-30.739,-1466.688
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196128,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.645,-13.656,-1627.312,3D Error,-20.012,30.977,-1621.172,OK,-21.815,-81.963,-1629.472,OK,-46.414,-12.467,-1624.764,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196128,1,OK,0.5932668,0.2429262,0.3227097,0.6963331,-32.968,-51.047,-1552.671,0.1259306,4,OK,-19.651,-48.105,-1540.422,OK,-52.055,-52.249,-1505.005,OK,-81.043,-81.371,-1466.786,OK,-92.602,-30.587,-1466.565
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196131,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.634,-13.637,-1627.319,3D Error,-20.020,31.002,-1621.191,OK,-21.811,-81.951,-1629.404,OK,-46.423,-12.447,-1624.712,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196131,1,OK,0.5931442,0.2429396,0.3233752,0.6961241,-32.883,-51.022,-1552.595,0.1340493,4,OK,-19.556,-48.055,-1540.377,OK,-51.913,-52.169,-1504.896,OK,-80.890,-81.285,-1466.611,OK,-92.422,-30.498,-1466.471
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196134,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.632,-13.663,-1627.321,3D Error,-20.022,30.976,-1621.179,OK,-21.807,-81.991,-1629.329,OK,-46.427,-12.472,-1624.792,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196134,1,OK,0.5931845,0.2433311,0.3236425,0.6958288,-32.812,-50.924,-1552.517,0.1215719,4,OK,-19.472,-47.973,-1540.305,OK,-51.800,-52.067,-1504.801,OK,-80.728,-81.132,-1466.509,OK,-92.274,-30.355,-1466.317
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196137,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.634,-13.643,-1627.339,3D Error,-20.025,30.986,-1621.172,OK,-21.822,-81.970,-1629.262,OK,-46.427,-12.448,-1624.815,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196137,1,OK,0.5934593,0.2431010,0.3241043,0.6954598,-32.807,-50.825,-1552.506,0.1292575,4,OK,-19.460,-47.858,-1540.310,OK,-51.781,-51.891,-1504.779,OK,-80.734,-80.909,-1466.430,OK,-92.230,-30.126,-1466.329
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196140,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.648,-13.655,-1627.353,3D Error,-20.010,30.975,-1621.171,OK,-21.842,-81.972,-1629.426,OK,-46.408,-12.472,-1624.775,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196140,1,OK,0.5942560,0.2435631,0.3230325,0.6951165,-32.875,-50.763,-1552.558,0.1247527,4,OK,-19.538,-47.846,-1540.339,OK,-51.901,-51.856,-1504.848,OK,-80.948,-80.856,-1466.582,OK,-92.335,-30.043,-1466.411
2,Port 1: hurwa TestFinger  s/n:3BA21801,1111196143,1,Too Few Markers,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,-3.697314E28,0.0000000,4,OK,18.655,-13.644,-1627.319,3D Error,-19.995,30.991,-1621.162,OK,-21.886,-81.949,-1629.534,OK,-46.405,-12.464,-1624.741,Port 2: Hurwa SharpProbe  s/n:3B99C404,1111196143,1,OK,0.5949808,0.2433981,0.3224340,0.6948320,-32.976,-50.650,-1552.637,0.1313692,4,OK,-19.654,-47.746,-1540.380,OK,-52.070,-51.717,-1504.983,OK,-81.212,-80.682,-1466.707,OK,-92.497,-29.853,-1466.572
